Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,RemodAge,HasBasement,HasGarage,HasFireplace,OverallScore,ExteriorScore,BsmtScore,Qual_X_GrLivArea,Qual_X_TotalSF,Qual_X_LotArea,BsmtQual_X_BsmtFinSF1,YearBuilt_X_Qual,TotalSF2,Nbhd_X_Qual,Nbhd_X_GrLivArea,TotalPorchSF,LivAreaRatio,BsmtFinRatio,GaragePerCar,PorchRatio,BathPerRoom,BedroomRatio,RoomPerSqFt,QualPerSqFt,RemodRatio,LivAreaPerRoom,MasVnrRatio,WoodDeckRatio,YearsSinceRemod,GarageAge,KitchenQual_Ord,HeatingQC_Ord,GarageQual_Ord,GarageCond_Ord,BsmtCond_Ord,FireplaceQu_Ord,Functional_Ord,PavedDrive_Ord,BsmtExposure_Ord,BsmtFinType1_Ord,BsmtFinType2_Ord,LotShape_Ord,LandSlope_Ord,ExterQual_Ord,ExterCond_Ord,BsmtQual_Ord,TotalQualScore,Nbhd_GrLivArea_mean,Nbhd_GrLivArea_std,Nbhd_TotalSF_mean,Nbhd_TotalSF_std,Nbhd_LotArea_mean,Nbhd_LotArea_std,Nbhd_OverallQual_mean,Nbhd_OverallQual_std,Nbhd_YearBuilt_mean,Nbhd_YearBuilt_std,Nbhd_Count,GrLivArea_Z,TotalSF_Z,LotArea_Z,OverallQual_Z,YearBuilt_Z,MoSold_sin,MoSold_cos,DecadeBuilt,DecadeRemod,YrSold_minus_YearBuilt,OverallQual_X_TotalBath,GrLivArea_X_TotalBath,OverallQual_X_Fireplaces,GarageCars_X_GarageArea
872,60,RL,70.0,8750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0,299,804,GasA,Ex,Y,SBrkr,804,878,0,1682,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,1998.0,RFn,2,523,TA,TA,Y,0,77,0,0,0,0,,,,0,6,2010,WD,Normal,200500,3009,2.5,12,12,1,1,0,30,6,4,10092,18054,52500,2020,11988,9054081,39.839999999999996,2490201.0,77,0.1922066049594332,0.6273291925465838,261.5,0.008798994400639927,0.3125,0.375,0.0041592394533571005,0.0035650623885918,0.0,210.25,0.0689245395127748,0.0,12,12.0,4,5,3,3,3,0,7,3,1,6,1,4,3,3,3,4,39,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,0.4665081158769194,-0.24779149785743754,-0.37051569946525653,-0.3140229833379546,0.009909815701553285,1.2246467991473532e-16,-1.0,1990,1990,12,15.0,4205.0,0,1046
873,20,RL,74.0,8892,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0,105,105,GasA,Gd,Y,SBrkr,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1953.0,Unf,2,414,TA,TA,Y,196,0,150,0,0,0,,GdWo,,0,10,2008,WD,Normal,116000,1429,1.0,55,12,1,1,0,35,7,3,4550,7145,44460,0,9765,2042041,26.8,1192383.1111111112,346,0.1023276734510289,0.0,207.0,0.038907005509951645,0.16666666666666666,0.5,0.005488474204171241,0.005488474204171241,0.7678571428571429,151.66666666666666,0.0,0.022039806589452378,12,55.0,4,4,3,3,3,0,7,3,3,1,1,4,3,4,3,3,39,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.9657727360655392,-1.8682105813945635,-0.383839524730791,-0.19744194199010737,-0.7159773705191746,-0.8660254037844386,0.5000000000000001,1950,1990,55,5.0,910.0,0,828
874,40,RL,60.0,12144,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0,457,832,GasA,Gd,Y,SBrkr,1036,0,232,1268,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1,288,TA,TA,Y,0,28,0,0,0,0,,,Othr,0,9,2009,WD,Normal,133000,2388,1.0,60,59,1,1,1,35,7,3,6340,11940,60720,1125,9745,5702544,26.8,1661474.4888888889,28,0.10440510498147386,0.45018007202881155,288.0,0.0023054755043227667,0.14285714285714285,0.42857142857142855,0.004728132387706856,0.003940110323089046,0.01639344262295082,181.14285714285714,0.0,0.0,59,60.0,3,4,3,3,3,4,7,3,1,3,1,4,3,4,3,3,42,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.10207789993720369,-0.5257173146217312,0.6164253801079261,-0.19744194199010737,-1.1253672265974872,-1.0,-1.8369701987210297e-16,1940,1950,60,5.0,1268.0,5,288
875,50,RM,52.0,5720,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,676,676,GasA,Ex,Y,SBrkr,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0,0,0,0,0,,,,0,8,2009,WD,Abnorml,66500,2007,1.5,68,59,1,1,0,30,6,3,5655,10035,28600,0,9705,4028049,26.946902654867255,1673569.7256637167,26,0.1976927110644992,0.0,200.0,0.004544660024471246,0.25,0.5,0.00441696113074205,0.00441696113074205,0.13043478260869565,188.5,0.0,0.004544660024471246,59,68.0,3,5,3,3,3,0,7,3,1,1,1,4,3,3,3,3,37,1479.725663716814,576.9436133594056,2672.079646017699,830.3716480931995,8207.061946902655,3235.4798752138818,5.389380530973451,1.2916879067894627,1922.8849557522124,23.09559026106399,113,-0.6033904617265009,-0.7999787430123444,-0.768446597165477,-0.169909929628661,0.7517991487869752,-0.8660254037844385,-0.5000000000000004,1940,1950,68,7.5,1696.5,0,200
876,60,FV,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2,550,TA,TA,Y,208,364,0,0,0,0,,,,0,8,2007,New,Partial,303477,4344,2.5,0,0,1,1,1,40,7,4,20880,34752,72000,256,16056,18870336,58.69767441860465,4167259.5348837213,572,0.2899677813576269,0.0540084388185654,275.0,0.0635484946117098,0.20833333333333334,0.3333333333333333,0.004212945231711987,0.003063960168517809,0.0,217.5,0.0,0.023108543495167205,0,0.0,5,5,3,3,3,4,7,3,3,6,1,4,3,4,3,4,47,1596.6511627906978,294.93743174729593,3360.3255813953488,666.610415228291,7840.872093023256,3742.981201871708,7.337209302325581,0.8060136492243652,2004.9883720930231,3.122948026715322,86,3.424199606066094,1.4734258126699258,0.30959768344917643,0.3669909681795981,0.4879100813161311,-0.8660254037844385,-0.5000000000000004,2000,2000,0,20.0,6525.0,8,1100
877,20,RL,94.0,25286,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0,1040,1,0,1,0,3,1,TA,5,Typ,0,,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007,WD,Normal,132250,2752,2.0,44,44,1,1,0,20,6,3,4160,11008,101144,1899,7852,7573504,22.367346938775512,1345972.244897959,0,0.041127852256099974,0.5943661971830986,324.0,0.0,0.3333333333333333,0.5,0.004803073967339097,0.0038424591738712775,0.0,173.33333333333334,0.0,0.0,44,44.0,3,4,3,3,3,0,7,3,4,5,1,4,2,3,3,3,34,1294.204081632653,377.581005634985,2870.938775510204,733.8489117932492,11624.285714285714,6025.812140975964,5.591836734693878,0.8640593957916219,1981.7551020408164,14.72459763491701,49,-0.671465493114961,-0.16185473449223461,2.2668226528630355,-0.853962453282162,-1.1927238124789936,0.49999999999999994,0.8660254037844387,1960,1960,44,8.0,2080.0,0,1296
878,60,RL,74.0,8834,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0,2224,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2004.0,Fin,3,738,TA,TA,Y,184,0,0,0,0,0,,,,0,6,2009,WD,Normal,350000,4424,3.5,5,4,1,1,1,45,7,5,20016,39816,79506,5850,18036,19571776,74.33766233766234,4261068.467532467,184,0.2517260894170911,0.7997265892002734,246.0,0.020826259196378042,0.3181818181818182,0.36363636363636365,0.0044943820224719105,0.004044943820224719,0.16666666666666666,202.1818181818182,0.09707865168539326,0.020826259196378042,4,5.0,5,5,3,3,3,4,7,3,1,6,1,4,3,4,3,5,49,1915.948051948052,427.22805742994655,4264.532467532467,780.6045663865718,10887.948051948051,3637.945957094412,8.25974025974026,0.9921083000437609,2005.6753246753246,1.802349040627708,77,0.7193642329294176,0.2040258454537509,-0.5644348875101367,0.37159613272204045,-0.59782869693826,1.2246467991473532e-16,-1.0,2000,2000,5,31.5,7784.0,9,2214
879,85,RL,88.0,11782,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0,210,1109,GasA,TA,Y,SBrkr,1155,0,0,1155,1,0,1,0,3,1,Gd,6,Min2,0,,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0,0,0,0,0,,MnPrv,Shed,400,6,2010,WD,Normal,148000,2840,2.0,49,15,1,1,0,35,6,3,5775,14200,58910,2697,9805,8065600,25.135135135135137,1403481.0810810812,192,0.09802257489603666,0.80990990990991,288.0,0.016294661800899602,0.2857142857142857,0.42857142857142855,0.005190311418685121,0.004325259515570935,0.68,165.0,0.0,0.016294661800899602,15,23.0,4,3,3,3,3,0,5,3,3,5,1,3,3,3,3,3,37,1215.1351351351352,344.62488339564356,2577.9594594594596,559.9667416540092,10459.283783783783,3456.18901499971,5.027027027027027,0.5227161143927312,1963.6756756756756,14.071352524401286,74,-0.17398959977744816,0.4671231306296599,0.3825987559480683,-0.01774922243980175,-0.1775338790160714,1.2246467991473532e-16,-1.0,1960,1990,49,10.0,2310.0,0,1152
880,20,RL,,7000,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0,218,864,GasA,Ex,Y,SBrkr,864,0,0,864,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1978.0,Unf,1,336,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2009,WD,Normal,136500,2064,2.0,31,4,1,1,0,40,8,3,4320,10320,35000,1938,9890,4260096,33.199999999999996,1279152.0,0,0.12341094129410084,0.7468208092485549,336.0,0.0,0.2857142857142857,0.42857142857142855,0.006936416184971098,0.005780346820809248,0.84375,123.42857142857143,0.10404624277456648,0.0,4,31.0,3,5,3,3,3,0,7,3,1,5,1,3,3,4,4,3,41,1480.5,430.93246407134853,3190.6666666666665,732.1432605132611,9619.146666666667,2344.7755445209355,6.64,1.0380673834667236,1997.8866666666668,10.436472356944657,150,-1.4273064686755377,-1.5367619500149348,-1.1165376298615821,-0.8046838948035089,-1.7388811904564991,-0.4999999999999997,-0.8660254037844388,1970,2000,31,10.0,1728.0,0,336
881,20,RL,60.0,7024,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0,1090,1,0,1,1,2,1,TA,5,Typ,0,,Attchd,2005.0,Fin,2,450,TA,TA,Y,0,49,0,0,0,0,,,,0,6,2007,WD,Normal,157000,2630,2.5,2,1,1,1,0,25,6,5,5450,13150,35120,4900,10025,6916900,25.4,1460643.5999999999,49,0.15516014234875444,0.8982584784601283,225.0,0.00697508896797153,0.4166666666666667,0.3333333333333333,0.00458295142071494,0.00458295142071494,0.3333333333333333,181.66666666666666,0.0,0.0,1,2.0,3,4,3,3,4,0,7,3,1,5,1,4,3,3,3,5,38,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,-0.3810366050838481,0.045528303664660236,-0.4545669858901698,-0.034662946021475904,1.6416895720674056,1.2246467991473532e-16,-1.0,2000,2000,2,12.5,2725.0,0,900
882,50,RL,44.0,13758,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0,1717,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2,400,TA,TA,Y,168,36,0,0,0,0,,,,0,4,2007,WD,Normal,187500,3273,2.5,17,16,1,1,1,35,8,4,12019,22911,96306,3608,13930,10712529,50.10526315789474,3003665.5789473685,204,0.12479104586089106,0.7796024200518582,200.0,0.014826658914165274,0.3125,0.375,0.004074505238649592,0.004074505238649592,0.05555555555555555,214.625,0.0681024447031432,0.01221018969401846,16,17.0,4,5,3,3,3,3,7,3,2,2,1,3,3,4,4,4,45,1749.3684210526317,391.57612363043734,3725.5,704.9918055877996,23664.236842105263,41074.7567599412,7.157894736842105,1.1974368073260142,1992.842105263158,17.03339536352754,38,-0.0824513237160154,-0.6409422834918804,-0.241169916844143,-0.07185405119077896,-0.15760233754460148,0.8660254037844387,-0.4999999999999998,1990,1990,17,17.5,4292.5,7,800
883,60,RL,,9636,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,808,808,GasA,Gd,Y,SBrkr,808,785,0,1593,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1993.0,RFn,2,389,TA,TA,Y,342,40,0,0,0,0,,MnPrv,,0,12,2009,WD,Normal,178000,2790,2.5,17,16,1,1,1,30,6,4,9558,16740,57816,0,11952,7784100,39.34177215189874,2614617.1139240507,382,0.1653004046902563,0.0,194.5,0.039638891771298125,0.3125,0.375,0.00439146800501882,0.0037641154328732747,0.05555555555555555,199.125,0.0,0.035488222475874236,16,16.0,3,4,3,3,3,3,7,3,1,1,1,3,3,3,3,4,40,1641.3164556962026,297.6757633908979,2962.987341772152,481.48979523416494,11379.151898734177,4679.548479995796,6.556962025316456,0.7803161003645593,1998.253164556962,10.508199917122555,79,-0.16176892007460114,-0.3585305709692712,-0.3724247075282388,-0.3128444579040799,-0.5433660000690642,-2.4492935982947064e-16,1.0,1990,1990,17,15.0,3982.5,6,778
884,75,RL,60.0,6204,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0,795,795,GasA,TA,N,SBrkr,954,795,481,2230,1,0,1,0,5,1,TA,10,Typ,0,,Detchd,1997.0,Unf,1,440,TA,Gd,Y,0,188,0,0,0,0,,,,0,3,2006,WD,Normal,118500,3465,2.0,94,56,1,1,0,20,7,3,8920,13860,24816,0,7648,12006225,21.76,4016765.2,188,0.35938759065269943,0.0,440.0,0.030298146655922644,0.18181818181818182,0.45454545454545453,0.0044822949350067235,0.0017929179740026895,0.4,202.72727272727272,0.0,0.0,56,9.0,3,3,3,4,2,0,7,3,1,1,1,4,3,4,3,3,34,1801.24,632.355667326545,2929.92,808.0091748654012,8127.56,2502.4447393166015,5.44,1.0832051206181281,1925.24,9.270382947861386,25,0.6769656010339926,0.6614016461420524,-0.7683652727741457,-0.6912425405198331,-1.289143751232469,1.0,6.123233995736766e-17,1910,1950,94,8.0,4460.0,0,440
885,20,RL,65.0,7150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0,460,892,GasA,TA,Y,SBrkr,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1967.0,RFn,1,288,TA,TA,Y,0,0,0,0,0,0,,GdWo,,0,7,2009,WD,Normal,100000,2072,1.0,42,42,1,1,0,25,6,3,4460,10360,35750,1296,9835,4293184,26.8,1168797.5111111111,0,0.12473779890924347,0.48376259798432253,288.0,0.0,0.16666666666666666,0.5,0.005599104143337066,0.005599104143337066,0.0,148.66666666666666,0.0671892497200448,0.0,42,42.0,3,3,3,3,3,0,7,3,1,4,1,4,3,3,3,3,34,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-1.0091987334127739,-0.9680821449660638,-0.9196517831038062,-0.19744194199010737,0.716887125754919,-0.4999999999999997,-0.8660254037844388,1960,1960,42,5.0,892.0,0,288
886,120,FV,50.0,5119,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0,460,1698,GasA,Ex,Y,SBrkr,1709,0,0,1709,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2,506,TA,TA,Y,97,65,0,0,0,0,,,,0,1,2008,CWD,Abnorml,328900,3913,3.0,9,8,1,1,1,45,7,5,15381,35217,46071,6190,17991,15311569,66.03488372093022,2728676.8372093025,162,0.3337890625,0.7286639199529135,253.0,0.031640625,0.5,0.3333333333333333,0.0029239766081871343,0.005263157894736842,0.1,284.8333333333333,0.03508771929824561,0.0189453125,8,9.0,4,5,3,3,3,3,7,3,3,6,1,3,3,4,3,5,47,1596.6511627906978,294.93743174729593,3360.3255813953488,666.610415228291,7840.872093023256,3742.981201871708,7.337209302325581,0.8060136492243652,2004.9883720930231,3.122948026715322,86,0.37963712986885045,0.8278397190907557,-0.7269994015094213,0.9206966394681143,-1.4524490859987802,0.49999999999999994,0.8660254037844387,1990,2000,9,27.0,5127.0,9,1012
887,90,RL,70.0,8393,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0,1712,0,0,2,0,4,2,TA,8,Typ,0,,Attchd,2005.0,Fin,2,588,TA,TA,Y,272,54,0,0,0,0,,,,0,6,2006,WD,Family,145000,3926,2.0,47,1,1,1,0,25,6,3,8560,19630,41965,1584,9795,15413476,26.8,2243252.6222222224,326,0.20395520609959494,0.3245236631837738,294.0,0.03883726471289016,0.2222222222222222,0.4444444444444444,0.004670169293636894,0.002918855808523059,0.9583333333333334,190.22222222222223,0.07122008172796264,0.03240409816535621,1,1.0,3,5,3,3,3,0,7,3,1,2,1,4,3,3,3,3,36,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.9690967012945866,1.6273115115478374,-0.537324207238331,-0.19744194199010737,-0.10189258640170598,1.2246467991473532e-16,-1.0,1950,2000,47,10.0,3424.0,0,1176
888,50,RL,59.0,16466,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,816,816,GasA,TA,Y,SBrkr,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,,Attchd,1955.0,Unf,1,300,TA,TA,Y,121,0,0,0,265,0,,,,0,4,2008,WD,Normal,135500,2509,1.5,53,53,1,1,0,35,7,3,6965,12545,82330,0,9775,6295081,25.4,1866675.72,386,0.08459342928280804,0.0,300.0,0.023440821036011417,0.16666666666666666,0.3333333333333333,0.005738880918220947,0.003586800573888092,0.0,154.77777777777777,0.0,0.007348029392117568,53,53.0,3,3,3,3,3,0,7,3,1,1,1,3,3,3,4,3,37,1340.04,655.2099196348288,2566.06,1403.401105539789,10218.65,7026.897095835013,5.08,1.3079400103625054,1955.97,28.865573147459127,100,0.08070588147992566,-0.040629418315694533,0.8889358957322251,-0.034662946021475904,-0.03247886773211155,0.8660254037844387,-0.4999999999999998,1950,1950,53,7.5,2089.5,0,300
889,20,RL,95.0,15865,Pave,,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,823,1043,2217,GasA,Ex,Y,SBrkr,2217,0,0,2217,1,0,2,0,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2,621,TA,TA,Y,81,207,0,0,224,0,,,,0,10,2007,WD,Normal,268000,5055,3.0,37,37,1,1,1,48,8,3,17736,40440,126920,1053,15760,25553025,42.88,2904959.7333333334,512,0.1397327618807513,0.5293056807935077,310.5,0.03227026345644775,0.3333333333333333,0.4444444444444444,0.0036068530207394047,0.0036068530207394047,0.0,246.33333333333334,0.0,0.005105256523383336,37,37.0,4,5,3,3,4,3,7,3,4,5,3,3,2,4,4,3,47,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,2.187437182425339,3.2077858579362917,1.760947431431686,1.4479075745941192,1.0239295178136534,-0.8660254037844386,0.5000000000000001,1970,1970,37,24.0,6651.0,8,1242
890,20,RL,128.0,12160,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0,481,1505,GasA,Ex,Y,SBrkr,1505,0,0,1505,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2,505,TA,TA,Y,0,0,0,162,0,0,,,,0,2,2009,WD,Normal,149500,3515,2.0,56,56,1,1,1,24,6,3,9030,21090,72960,3072,11718,12355225,32.160000000000004,1972018.2222222222,162,0.12375627004358195,0.6799468791500664,252.5,0.013321272921634734,0.2857142857142857,0.2857142857142857,0.00398406374501992,0.00398406374501992,0.0,215.0,0.05976095617529881,0.0,56,56.0,3,5,3,3,3,3,7,3,1,4,1,4,3,3,3,3,39,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,0.4696977318013871,1.0519572543594806,0.6213467326532581,0.35100789687130146,-0.7159773705191746,0.8660254037844386,0.5000000000000001,1950,1950,56,12.0,3010.0,6,1010
891,50,RL,60.0,8064,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,672,672,GasA,Ex,Y,SBrkr,672,252,0,924,0,0,1,0,3,1,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2,576,TA,TA,Y,0,0,0,0,0,0,,MnPrv,Shed,2000,7,2007,WD,Normal,122900,2172,1.0,58,1,1,1,1,35,7,3,4620,10860,40320,0,9745,4717584,26.8,1210727.4666666668,0,0.11456912585244886,0.0,288.0,0.0,0.14285714285714285,0.42857142857142855,0.006486486486486486,0.005405405405405406,0.9661016949152542,132.0,0.0,0.0,1,4.0,3,5,3,3,3,1,7,3,2,1,1,4,3,3,4,3,40,1310.3111111111111,413.4982521891623,2763.5422222222223,713.3425026669244,10139.915555555555,3250.1387576117677,5.36,0.8233208019096458,1959.9955555555555,8.770637793318546,225,-0.9319969603510232,-0.8280932746039332,-0.638519518951719,-0.19744194199010737,-1.1253672265974872,-0.4999999999999997,-0.8660254037844388,1940,2000,58,5.0,924.0,5,1152
